periode,timeframe,session,n_barer,n_barer_ATR_nul,ATR_pct_p10,ATR_pct_p50,ATR_pct_p90,R_usd_p10,R_usd_p50,R_usd_p90,risiko_pct_af_MLL_brutto_p50,risiko_pct_af_MLL_brutto_p90,risiko_pct_af_MLL_netto_p50,risiko_pct_af_MLL_netto_p90,omk_R_netto_p50,omk_R_netto_p90,be_WR_pct_brutto,be_WR_pct_netto_p50,be_WR_pct_netto_p90
2011,1m,døgn,106728,0,0.013763711363246493,0.03097651639412427,0.08072760078542966,8.020940434045526,18.051874693839864,47.04481663371699,0.9025937346919931,2.3522408316858496,1.026093734691993,2.4757408316858496,0.13682789416028696,0.3079439401160896,33.33333333333333,37.89426313867623,43.598131337202986
2011,3m,døgn,39949,0,0.02480563089339051,0.05863044084257048,0.13996571165586488,14.455729459432254,34.16747570541637,81.56641812457183,1.7083737852708187,4.0783209062285914,1.8318737852708187,4.201820906228591,0.07229097113570042,0.17086650717729654,33.33333333333333,35.74303237119001,39.028883572576554
2011,5m,døgn,24428,0,0.03585665898260043,0.0820803597487399,0.1850159169923723,20.895826588700228,47.83315044717567,107.81987578647488,2.3916575223587833,5.390993789323745,2.515157522358783,5.514493789323745,0.051637828142584635,0.11820542227671302,33.33333333333333,35.05459427141949,37.27351407589043
2011,15m,døgn,8321,0,0.08505822022187623,0.1664121755370516,0.34821653160783184,49.56852841650059,96.97835941597218,202.92666595978008,4.848917970798609,10.146333297989004,4.972417970798609,10.269833297989003,0.025469599763029146,0.04983000461998335,33.33333333333333,34.18231999210097,34.99433348733278
2012,1m,RTH,41366,0,0.029961691204804308,0.0490111333466072,0.08004081054141318,17.460475166511756,28.561728069068813,46.64458275111395,1.4280864034534406,2.3322291375556974,1.5515864034534403,2.4557291375556973,0.08647936128056116,0.14146235871500493,33.33333333333333,36.21597870935204,38.04874529050017
2012,3m,RTH,13790,0,0.056449436264829796,0.0903959761733155,0.13565535946764154,32.89647347769221,52.679159074761344,79.05451728336278,2.633957953738067,3.9527258641681393,2.757457953738067,4.07622586416814,0.04688761256134809,0.07508403603428682,33.33333333333333,34.896253752044935,35.83613453447623
2012,5m,RTH,8274,0,0.07735475326532464,0.11912509680515013,0.17071981322577526,45.079256012900586,69.42134141416929,99.48867835545279,3.4710670707084645,4.9744339177726395,3.5945670707084645,5.0979339177726395,0.03557983683728339,0.054792386095537465,33.33333333333333,34.519327894576115,35.15974620318458
2012,15m,RTH,2758,0,0.14785010830125062,0.2099688310406758,0.281739009440649,86.16112911363682,122.36143597726422,164.18622514163263,6.118071798863212,8.209311257081632,6.241571798863211,8.332811257081632,0.0201860985238208,0.02866721950974924,33.33333333333333,34.00620328412736,34.28890731699164
2012,1m,døgn,145070,0,0.010971766951693605,0.022818069241163776,0.059281929417460244,6.393906908768965,13.297458030980604,34.54713718731913,0.6648729015490301,1.7273568593659567,0.7883729015490302,1.8508568593659567,0.18574978726454217,0.38630528021947313,33.33333333333333,39.52499290881807,46.210176007315766
2012,3m,døgn,53271,0,0.020342999759978938,0.04303882373411428,0.1021319220083021,11.855086540125326,25.08130491929244,59.518398869558126,1.254065245964622,2.9759199434779062,1.377565245964622,3.099419943477906,0.09847972455771574,0.20834938586402665,33.33333333333333,36.615990818590525,40.27831286213422
2012,5m,døgn,32393,0,0.02954471235653008,0.059655114119398854,0.13145882575209958,17.21747657289147,34.76461430422088,76.60894529529355,1.7382307152110439,3.8304472647646777,1.8617307152110438,3.9539472647646776,0.07104925653382295,0.14345888565813691,33.33333333333333,35.70164188446077,38.11529618860456
2012,15m,døgn,11014,0,0.07071346587279385,0.12212323788607465,0.21544832028505836,41.20897937202935,71.16853811048887,125.55466312932062,3.558426905524443,6.277733156466032,3.6819269055244432,6.401233156466032,0.03470634742392935,0.05993839403843655,33.33333333333333,34.49021158079764,35.33127980128122
2013,1m,RTH,81937,0,0.024905654880256037,0.040188177912296195,0.06863426664645705,14.514019438018009,23.42006256016973,39.99730523088931,1.1710031280084865,1.9998652615444654,1.2945031280084864,2.1233652615444654,0.1054651324544583,0.17018028744885572,33.33333333333333,36.84883774848194,39.00600958162852
2013,3m,RTH,27313,0,0.04731857552560885,0.07438016268280893,0.11640038783786505,27.575373073303815,43.34578360503373,67.83349001639424,2.1672891802516867,3.391674500819712,2.2907891802516867,3.5151745008197115,0.05698362780810727,0.08957267753026708,33.33333333333333,35.232787593603575,36.319089251008904
2013,5m,RTH,16388,0,0.0648536318894592,0.09810852290637045,0.14718512149305407,37.79410251990124,57.173722808916445,85.7736014012922,2.8586861404458226,4.2886800700646095,2.9821861404458216,4.412180070064609,0.043201664657306044,0.06535411551958009,33.33333333333333,34.7733888219102,35.51180385065267
2013,15m,RTH,5463,0,0.12535746602986172,0.17527921851100453,0.24689668523062056,73.05331690356222,102.145717379473,143.88151228499643,5.10728586897365,7.194075614249822,5.2307858689736495,7.317575614249822,0.024181141053852606,0.03381092364268784,33.33333333333333,34.13937136846175,34.46036412142293
2013,1m,døgn,246544,0,0.009093074694864457,0.019636971359868152,0.051743225006845604,5.299080209179211,11.443641429676763,30.153881804989343,0.5721820714838382,1.5076940902494673,0.6956820714838382,1.6311940902494673,0.21584038746774886,0.46611862861098924,33.33333333333333,40.528012915591624,48.87062095369964
2013,3m,døgn,89455,0,0.015888768851226337,0.0360217459409706,0.08658263885903514,9.259338935740661,20.992032664560025,50.45689862149132,1.0496016332280014,2.5228449310745664,1.173101633228001,2.646344931074566,0.1176636888608695,0.2667577045593068,33.33333333333333,37.255456295362315,42.22525681864356
2013,5m,døgn,54494,0,0.022508584855531193,0.04892851859349175,0.10895073609032717,13.117102910409356,28.513583495543255,63.49213096399905,1.4256791747771627,3.174606548199953,1.5491791747771626,3.2981065481999527,0.08662537981667096,0.18830377538908297,33.33333333333333,36.220845993889036,39.610125846302765
2013,15m,døgn,18586,0,0.05363226958265006,0.09621177965653559,0.17164044607646983,31.25474142198515,56.06837671264268,100.02518635552357,2.803418835632134,5.001259317776178,2.926918835632134,5.124759317776179,0.044053353260685185,0.0790280104823549,33.33333333333333,34.801778442022844,35.967600349411825
2014,1m,RTH,80190,0,0.022956732925341047,0.04308067140503294,0.08500706128998464,13.378265679571749,25.10569206799699,49.53871503735145,1.2552846033998497,2.4769357518675723,1.3787846033998497,2.6004357518675723,0.09838406339527334,0.1846278179230012,33.33333333333333,36.612802113175775,39.48759393076671
